# frameNo,time,energy,intensity,sonorantEnergy,sonorantIntensity,band2to20Energy,band2to20Intensity,band1Intensity,band2Intensity,band3Intensity,band4Intensity,band1overlapInten,band2overlapInten,band3overlapInten,band4overlapInten,band1vaishaliInten,band2vaishaliInten,band3vaishaliInten,band4vaishaliInten,spectralTilt
11536.00000,115.36000,0.26704,-5.73422,0.10815,-9.65964,0.17581,-7.54969,-7.76377,-19.60207,-19.64337,-25.98833,-9.84377,-17.79628,-25.87408,-27.65290,-8.21429,-10.29092,-24.99056,-33.01030,157.52056
11537.00000,115.37000,0.26664,-5.74074,0.12661,-8.97523,0.18665,-7.28970,-8.17629,-19.92126,-18.51897,-26.68752,-9.25655,-16.68069,-26.35884,-27.68229,-8.76981,-9.69167,-25.65033,-33.01030,158.04600
11538.00000,115.38000,0.36812,-4.34013,0.12008,-9.20535,0.21827,-6.61011,-5.87720,-20.35861,-19.48334,-27.70180,-9.24470,-17.70452,-27.02459,-29.00112,-6.25558,-9.78279,-26.88208,-33.01030,167.66017
11539.00000,115.39000,0.40343,-3.94228,0.13704,-8.63162,0.24607,-6.08941,-5.53553,-18.71746,-18.82983,-29.24304,-8.66435,-17.29643,-28.32035,-28.55723,-5.95858,-9.27182,-27.08816,-33.01030,174.11354
11540.00000,115.40000,0.30109,-5.21298,0.13814,-8.59693,0.21285,-6.71923,-7.61610,-18.71013,-18.71551,-28.62382,-8.75950,-17.57107,-28.31680,-29.13687,-8.13069,-9.07023,-27.06226,-33.01030,162.81090
11541.00000,115.41000,0.28391,-5.46822,0.13656,-8.64668,0.20395,-6.90470,-8.02652,-19.59969,-18.83631,-27.40224,-8.83496,-17.60354,-27.25190,-27.89648,-8.56988,-9.16945,-25.80985,-33.01030,157.51514
11542.00000,115.42000,0.38811,-4.11044,0.14483,-8.39151,0.24328,-6.13893,-5.92442,-19.41404,-18.81634,-28.22369,-8.46976,-17.87167,-27.98290,-28.38456,-6.34713,-8.95211,-26.58357,-33.01030,167.05601
11543.00000,115.43000,0.40767,-3.89690,0.14863,-8.27886,0.25622,-5.91388,-5.69341,-18.39161,-19.08102,-26.35549,-8.29736,-17.70948,-25.93696,-26.81315,-6.12121,-8.77821,-24.73012,-33.01030,172.69827
11544.00000,115.44000,0.32593,-4.86882,0.15665,-8.05070,0.23614,-6.26839,-7.38221,-18.65685,-19.46406,-26.97257,-8.10742,-18.31970,-25.98210,-26.24895,-8.02995,-8.65981,-24.84931,-33.01030,160.73772
11545.00000,115.45000,0.32057,-4.94079,0.14292,-8.44897,0.22354,-6.50643,-7.31327,-19.31637,-19.52692,-25.09505,-8.54158,-18.12182,-24.23693,-24.94945,-7.79053,-8.92661,-23.34793,-33.01030,152.83652
11546.00000,115.46000,0.41972,-3.77042,0.16568,-7.80738,0.27644,-5.58392,-5.74402,-18.96976,-19.38640,-26.18873,-7.79605,-18.21883,-24.32560,-25.17695,-6.20449,-8.34249,-24.28906,-33.01030,163.50866
11547.00000,115.47000,0.39846,-3.99612,0.16252,-7.89102,0.26667,-5.74028,-6.08975,-18.45429,-19.52398,-26.12341,-7.88294,-18.20436,-24.21719,-25.55402,-6.57357,-8.33228,-24.16578,-33.01030,161.41056
11548.00000,115.48000,0.34189,-4.66113,0.16451,-7.83800,0.24530,-6.10296,-7.20740,-19.18253,-19.03475,-24.86325,-7.93177,-17.43986,-23.95016,-24.30307,-7.84713,-8.46460,-22.96966,-33.01030,154.10142
11549.00000,115.49000,0.37658,-4.24148,0.16186,-7.90856,0.25478,-5.93838,-6.53228,-18.19208,-19.48194,-23.95884,-7.97483,-18.12785,-23.85790,-23.52826,-6.95925,-8.33882,-22.34804,-33.01030,154.54565
11550.00000,115.50000,0.37092,-4.30716,0.14851,-8.28231,0.24679,-6.07679,-6.35047,-18.58430,-19.05337,-23.94227,-8.36505,-17.87826,-24.22513,-23.73350,-6.80686,-8.82647,-22.65841,-33.01030,157.15743
11551.00000,115.51000,0.36678,-4.35594,0.17602,-7.54437,0.26837,-5.71267,-6.93768,-18.30294,-18.98749,-25.02283,-7.59800,-17.86727,-24.96872,-24.50452,-7.58332,-8.04268,-23.37699,-33.01030,158.40062
11552.00000,115.52000,0.32922,-4.82512,0.13400,-8.72880,0.22365,-6.50430,-6.91291,-20.28477,-19.06742,-24.12589,-8.83640,-17.78866,-23.71257,-24.50670,-7.43062,-9.27097,-22.75741,-33.01030,152.69584
11553.00000,115.53000,0.41342,-3.83612,0.16998,-7.69608,0.26905,-5.70166,-5.95779,-19.32991,-19.28851,-23.20228,-7.77903,-17.99100,-22.63189,-23.72170,-6.38625,-8.22775,-22.26304,-33.01030,156.20134
11554.00000,115.54000,0.33031,-4.81082,0.12732,-8.95119,0.21998,-6.57613,-6.81670,-19.42049,-20.04057,-22.62394,-8.99471,-18.61109,-22.78468,-23.21197,-7.25199,-9.43324,-21.66587,-33.01030,146.60365
11555.00000,115.55000,0.34811,-4.58281,0.17231,-7.63678,0.26211,-5.81508,-7.27350,-18.03709,-20.85248,-23.07387,-7.60100,-19.39738,-23.18045,-23.47543,-7.99076,-8.20171,-22.09947,-33.01030,150.72063
11556.00000,115.56000,0.35333,-4.51823,0.13933,-8.55940,0.24060,-6.18708,-6.56487,-17.99656,-20.61442,-22.29233,-8.51042,-18.96678,-22.46859,-23.06817,-7.08065,-9.07888,-21.38737,-33.01030,150.49458
11557.00000,115.57000,0.39840,-3.99680,0.16257,-7.88972,0.25902,-5.86669,-6.12263,-17.92241,-20.68870,-22.51158,-7.90292,-18.95331,-22.67237,-23.20389,-6.53100,-8.38446,-21.75176,-33.01030,156.08866
11558.00000,115.58000,0.32191,-4.92260,0.13981,-8.54472,0.22000,-6.57574,-7.21429,-20.84863,-19.92768,-22.17676,-8.65214,-18.03278,-22.13069,-23.32664,-7.71774,-9.13781,-21.48620,-33.01030,147.17199
11559.00000,115.59000,0.32418,-4.89210,0.14232,-8.46721,0.23048,-6.37365,-7.22838,-20.40820,-20.08528,-21.52639,-8.51844,-18.05755,-21.28590,-22.48589,-7.84129,-9.07570,-20.86462,-33.01030,144.45902
11560.00000,115.60000,0.35418,-4.50773,0.14547,-8.37231,0.24177,-6.16596,-6.59377,-18.11613,-19.75750,-22.58355,-8.39713,-18.06954,-22.43879,-23.67424,-7.15597,-9.02302,-22.04600,-33.01030,154.33088
11561.00000,115.61000,0.34034,-4.68091,0.14251,-8.46140,0.22654,-6.44849,-6.92666,-16.70351,-20.29483,-22.15138,-8.53149,-18.28935,-22.13685,-22.89889,-7.33413,-8.91716,-21.47924,-33.01030,154.98454
11562.00000,115.62000,0.29809,-5.25653,0.13579,-8.67120,0.20650,-6.85090,-7.70105,-18.75297,-20.74004,-21.86935,-8.76294,-18.36514,-21.98437,-22.87061,-8.24891,-9.33305,-21.00379,-33.01030,144.58780
11563.00000,115.63000,0.28961,-5.38193,0.11527,-9.38279,0.19537,-7.09148,-7.50228,-20.87617,-20.81719,-22.06583,-9.40096,-18.24128,-21.99320,-23.45807,-7.99272,-9.87964,-21.22209,-33.01030,139.05178
11564.00000,115.64000,0.32825,-4.83794,0.13354,-8.74404,0.22635,-6.45218,-6.93295,-19.07208,-20.97680,-22.26579,-8.68693,-18.40308,-22.01502,-23.82053,-7.51542,-9.36425,-21.57863,-33.01030,150.75318
11565.00000,115.65000,0.29814,-5.25584,0.12997,-8.86167,0.20862,-6.80640,-7.64306,-16.65681,-21.79911,-22.69225,-8.82821,-19.13156,-22.28705,-23.81489,-8.11488,-9.27575,-21.81739,-33.01030,148.85005
11566.00000,115.66000,0.30585,-5.14496,0.15324,-8.14634,0.22387,-6.50010,-7.97983,-16.67392,-22.42222,-23.44802,-8.12614,-19.90851,-23.25858,-24.49371,-8.50280,-8.57083,-22.36152,-33.01030,149.36984
11567.00000,115.67000,0.33671,-4.72741,0.13056,-8.84202,0.22469,-6.48416,-6.70808,-17.77266,-21.88094,-23.45327,-8.72374,-19.38005,-23.29285,-25.37434,-7.21487,-9.37112,-22.50329,-33.01030,153.97008
11568.00000,115.68000,0.36959,-4.32280,0.15299,-8.15329,0.25388,-5.95377,-6.49602,-19.11249,-21.39531,-23.38084,-8.04777,-19.07822,-23.04439,-25.64028,-7.01137,-8.57964,-22.55832,-33.01030,154.35295
11569.00000,115.69000,0.29864,-5.24853,0.12718,-8.95596,0.20852,-6.80847,-7.43704,-22.02156,-20.84458,-24.40160,-8.94230,-18.89409,-23.87837,-26.03935,-7.99214,-9.54780,-23.36402,-33.01030,148.23747
11570.00000,115.70000,0.32117,-4.93266,0.15299,-8.15325,0.22959,-6.39055,-7.56869,-18.83603,-21.49799,-24.33553,-8.14446,-19.14342,-23.78014,-26.16732,-8.03813,-8.53386,-23.24298,-33.01030,154.31014
11571.00000,115.71000,0.34205,-4.65911,0.13563,-8.67640,0.22723,-6.43534,-6.64052,-17.19647,-20.76206,-24.87789,-8.63140,-18.78857,-24.67230,-26.83633,-7.15320,-9.29262,-23.65953,-33.01030,162.38265
11572.00000,115.72000,0.36026,-4.43381,0.15541,-8.08531,0.24649,-6.08197,-6.70851,-16.67844,-20.90916,-23.70963,-8.03771,-18.36532,-23.57032,-26.63986,-7.21616,-8.55167,-22.84036,-33.01030,165.49863
11573.00000,115.73000,0.29233,-5.34127,0.11558,-9.37104,0.19239,-7.15820,-7.27896,-20.27706,-21.52510,-24.92728,-9.34453,-19.05850,-24.88596,-27.28302,-7.80803,-10.12366,-23.85298,-33.01030,153.31577
11574.00000,115.74000,0.31756,-4.98169,0.13263,-8.77347,0.20659,-6.84901,-7.14319,-20.09209,-21.08030,-24.02332,-8.81271,-18.72983,-23.95794,-27.38338,-7.55719,-9.31783,-23.43324,-33.01030,153.65025
11575.00000,115.75000,0.24688,-6.07517,0.11800,-9.28107,0.17743,-7.50962,-8.57541,-17.18889,-19.39801,-26.24057,-9.47667,-18.18465,-25.88637,-27.38572,-9.19562,-9.95368,-25.01065,-33.01030,155.59730
11576.00000,115.76000,0.35370,-4.51363,0.14174,-8.48506,0.23384,-6.31079,-6.55213,-16.63270,-19.72295,-24.85840,-8.51104,-18.22640,-24.43350,-27.31976,-7.03944,-9.01073,-23.80942,-33.01030,166.93416
11577.00000,115.77000,0.36217,-4.41090,0.10151,-9.93509,0.20752,-6.82948,-5.68540,-21.83095,-20.41164,-25.60890,-9.88397,-18.89976,-24.81803,-28.23840,-6.07244,-10.67810,-24.52499,-33.01030,156.29938
11578.00000,115.78000,0.31471,-5.02094,0.14308,-8.44411,0.22088,-6.55851,-7.44782,-19.74789,-20.03946,-24.89431,-8.50444,-18.51366,-24.41643,-27.06439,-7.94356,-8.90307,-24.01097,-33.01030,154.57785
11579.00000,115.79000,0.24522,-6.10444,0.10801,-9.66545,0.17582,-7.54923,-8.44989,-17.58302,-19.79342,-24.75397,-9.81179,-18.28210,-24.61025,-28.14384,-8.96808,-10.13499,-24.13606,-33.01030,151.34105
11580.00000,115.80000,0.41610,-3.80797,0.16651,-7.78553,0.28073,-5.51704,-5.85894,-15.15698,-20.31909,-25.56516,-7.69511,-18.82499,-24.79050,-27.95304,-6.33099,-8.19146,-24.81002,-33.01030,170.80252
11581.00000,115.81000,0.35362,-4.51462,0.11745,-9.30155,0.22379,-6.50150,-6.17078,-16.89860,-19.74511,-24.31635,-9.27279,-18.36918,-23.75544,-27.30498,-6.58098,-9.69734,-23.69020,-33.01030,160.71110
11582.00000,115.82000,0.26616,-5.74855,0.13746,-8.61839,0.20179,-6.95100,-8.69020,-17.26277,-19.64774,-24.12845,-8.75438,-18.38252,-23.76405,-26.18351,-9.30693,-9.04672,-23.43444,-33.01030,149.46031
11583.00000,115.83000,0.31323,-5.04131,0.12260,-9.11496,0.20597,-6.86191,-7.05352,-20.13990,-19.22239,-25.52280,-9.24150,-18.13074,-24.81836,-27.68461,-7.45733,-9.51960,-24.67694,-33.01030,155.85478
11584.00000,115.84000,0.34202,-4.65949,0.09962,-10.01641,0.20946,-6.78891,-6.05375,-22.81647,-19.75495,-24.06950,-9.97711,-18.00932,-23.50283,-27.09552,-6.46608,-10.53974,-23.57637,-33.01030,147.90919
11585.00000,115.85000,0.29821,-5.25475,0.13652,-8.64812,0.21861,-6.60334,-7.67126,-20.81464,-19.84530,-24.79728,-8.66177,-18.19272,-24.58630,-27.28335,-8.32446,-9.15355,-24.24562,-33.01030,152.02619
11586.00000,115.86000,0.27152,-5.66193,0.10270,-9.88414,0.18025,-7.44124,-7.62555,-18.62922,-19.27221,-24.05245,-10.09931,-17.63010,-23.52711,-27.13024,-8.01358,-10.30169,-23.45761,-33.01030,152.21797
11587.00000,115.87000,0.43108,-3.65441,0.16068,-7.94041,0.26933,-5.69720,-5.51377,-16.92316,-19.16000,-24.45444,-7.98558,-17.68921,-23.81233,-28.22189,-5.89947,-8.44696,-23.74597,-33.01030,172.58406
11588.00000,115.88000,0.30692,-5.12977,0.10330,-9.85886,0.19037,-7.20410,-6.75077,-18.10390,-18.71093,-24.06195,-10.11332,-17.26898,-23.39950,-28.33037,-7.17869,-10.53978,-23.66792,-33.01030,156.75087
11589.00000,115.89000,0.24976,-6.02468,0.11764,-9.29448,0.17835,-7.48728,-8.42530,-22.16069,-18.46650,-24.23299,-9.63110,-16.85777,-23.73926,-28.67149,-9.11596,-10.14487,-23.56344,-33.01030,147.45018
11590.00000,115.90000,0.23542,-6.28154,0.07728,-11.11926,0.13729,-8.62363,-7.83543,-19.37684,-19.03689,-24.77323,-11.63915,-17.39247,-23.87911,-29.11416,-8.19956,-12.00194,-24.15656,-33.01030,146.08202
11591.00000,115.91000,0.30838,-5.10920,0.09010,-10.45274,0.15637,-8.05835,-6.32230,-22.39602,-18.68957,-24.29004,-10.94635,-17.05861,-23.42392,-30.59764,-6.71748,-11.96289,-24.00010,-33.01030,152.22685
11592.00000,115.92000,0.30230,-5.19568,0.08672,-10.61863,0.14955,-8.25228,-6.38074,-21.47840,-19.04195,-23.71314,-11.15743,-17.07547,-23.07685,-29.18270,-6.75918,-12.21160,-23.37193,-33.01030,150.93151
11593.00000,115.93000,0.26350,-5.79215,0.05338,-12.72619,0.11061,-9.56194,-6.65303,-22.14122,-19.16358,-23.48911,-13.68595,-16.89862,-22.70821,-28.11922,-6.87335,-14.19512,-23.20783,-33.01030,137.17014
11594.00000,115.94000,0.22622,-6.45467,0.04289,-13.67660,0.09092,-10.41325,-7.27364,-23.65151,-18.87710,-22.90812,-15.13380,-16.74067,-22.26629,-28.52984,-7.48004,-15.25394,-22.66296,-33.01030,126.38069
11595.00000,115.95000,0.18378,-7.35700,0.04759,-13.22492,0.08303,-10.80748,-8.46997,-22.28022,-18.99247,-22.97758,-14.45007,-16.61636,-22.35856,-28.19579,-8.81088,-14.90931,-22.71764,-33.01030,123.43626
11596.00000,115.96000,0.16718,-7.76823,0.03613,-14.42161,0.06566,-11.82722,-8.68926,-23.25632,-19.41563,-23.07782,-16.05059,-17.03380,-22.54042,-27.94342,-8.95882,-16.20260,-22.82719,-33.01030,116.36307
11597.00000,115.97000,0.15191,-8.18424,0.03683,-14.33807,0.06558,-11.83259,-9.29294,-22.15758,-19.57868,-22.16695,-16.03663,-16.88269,-21.59147,-26.92103,-9.56907,-16.02138,-21.80809,-33.01030,112.08645
11598.00000,115.98000,0.17429,-7.58733,0.03340,-14.76297,0.06362,-11.96427,-8.45664,-22.85267,-19.61718,-22.41675,-16.60021,-16.81953,-21.78576,-27.50088,-8.63568,-16.33221,-22.14385,-33.01030,119.06452
11599.00000,115.99000,0.15805,-8.01207,0.03614,-14.42054,0.06468,-11.89214,-9.10944,-21.06294,-19.08798,-22.02274,-16.52945,-16.52726,-21.36102,-26.72753,-9.29717,-15.77273,-21.76125,-33.01030,111.90884
11600.00000,116.00000,0.18709,-7.27945,0.03361,-14.73477,0.06621,-11.79091,-8.13214,-22.91454,-19.40978,-21.63950,-16.87061,-16.40674,-20.97514,-25.97828,-8.26565,-16.26137,-21.26650,-33.01030,116.78125
11601.00000,116.01000,0.16546,-7.81314,0.03238,-14.89695,0.06315,-11.99598,-8.75374,-21.96379,-20.17620,-21.06486,-17.34665,-16.73490,-20.29757,-26.38812,-8.90155,-16.72868,-20.79512,-33.01030,106.17800
11602.00000,116.02000,0.19026,-7.20659,0.02642,-15.78138,0.06128,-12.12673,-7.87527,-23.40551,-20.41250,-21.69557,-18.03808,-17.47634,-21.30776,-25.50929,-7.98861,-17.42183,-21.34659,-33.01030,109.75752
11603.00000,116.03000,0.17217,-7.64037,0.02257,-16.46445,0.05810,-12.35818,-8.29420,-23.05654,-21.64792,-21.32048,-18.93698,-18.21166,-20.73150,-24.96412,-8.41074,-18.49190,-20.91805,-33.01030,94.39990
11604.00000,116.04000,0.20514,-6.87945,0.02406,-16.18771,0.06350,-11.97235,-7.43638,-24.36380,-21.08592,-21.41945,-18.91040,-18.03743,-20.77776,-25.33221,-7.54222,-18.42265,-20.92407,-33.01030,103.89840
11605.00000,116.05000,0.18526,-7.32221,0.02374,-16.24516,0.06186,-12.08586,-7.94837,-26.45890,-20.75959,-20.55586,-19.78503,-17.53765,-19.89135,-24.98975,-8.07563,-18.99113,-20.14528,-33.01030,89.76665
11606.00000,116.06000,0.22364,-6.50448,0.02533,-15.96285,0.06676,-11.75481,-7.02601,-27.37039,-21.18286,-20.62938,-18.60648,-17.84717,-20.12486,-24.67319,-7.15496,-18.83944,-20.18339,-33.01030,101.55295
11607.00000,116.07000,0.23170,-6.35076,0.02744,-15.61652,0.07634,-11.17243,-6.88832,-28.48614,-21.10383,-20.51642,-18.04746,-17.79680,-19.92977,-24.37066,-7.03508,-18.61700,-19.99998,-33.01030,98.48815
11608.00000,116.08000,0.25563,-5.92390,0.02710,-15.67089,0.07600,-11.19210,-6.36743,-27.45896,-21.83948,-21.15891,-17.59403,-18.49683,-20.65126,-24.54454,-6.51477,-18.84590,-20.52199,-33.01030,106.85156
11609.00000,116.09000,0.24079,-6.18360,0.02952,-15.29951,0.07898,-11.02475,-6.71135,-28.35538,-21.51515,-20.77249,-17.29350,-18.01163,-20.08985,-24.49084,-6.87413,-18.43998,-20.15270,-33.01030,102.65025
11610.00000,116.10000,0.25793,-5.88499,0.02641,-15.78256,0.07701,-11.13465,-6.32842,-27.33393,-22.13502,-21.03901,-17.57292,-18.66269,-20.56808,-23.98535,-6.47063,-18.89569,-20.33693,-33.01030,106.10533
11611.00000,116.11000,0.22636,-6.45206,0.02924,-15.34073,0.07731,-11.11741,-7.04189,-28.15589,-22.54676,-20.15621,-17.01111,-17.98690,-19.54951,-23.93694,-7.21344,-18.51884,-19.54375,-33.01030,98.54134
11612.00000,116.12000,0.23602,-6.27055,0.02878,-15.40975,0.07576,-11.20535,-6.83627,-25.75049,-21.71104,-20.30277,-17.38797,-17.82309,-19.75061,-23.59567,-6.97905,-18.21551,-19.71509,-33.01030,105.38317
11613.00000,116.13000,0.19834,-7.02589,0.03166,-14.99457,0.07384,-11.31683,-7.79116,-23.98035,-22.35615,-20.02339,-16.43976,-17.51042,-19.37051,-23.33573,-7.98572,-17.64019,-19.41675,-33.01030,101.68796
11614.00000,116.14000,0.20784,-6.82281,0.03491,-14.57025,0.07310,-11.36074,-7.58150,-21.21052,-21.82453,-20.66957,-15.97251,-17.55338,-19.95060,-23.57084,-7.78699,-16.88608,-20.08009,-33.01030,113.00136
11615.00000,116.15000,0.18250,-7.38726,0.04187,-13.78107,0.07559,-11.21526,-8.43294,-19.91217,-21.68731,-21.10759,-14.80184,-17.09744,-20.01799,-23.75189,-8.71830,-15.74126,-20.40062,-33.01030,113.76935
11616.00000,116.16000,0.20386,-6.90664,0.04017,-13.96145,0.07621,-11.17960,-7.80757,-20.95686,-20.63624,-21.08486,-15.07010,-16.65892,-20.46515,-23.58780,-8.03422,-15.73349,-20.50871,-33.01030,120.88471
11617.00000,116.17000,0.17641,-7.53482,0.04431,-13.53473,0.07599,-11.19226,-8.72649,-19.77954,-20.50613,-20.45400,-14.78007,-16.36649,-19.63598,-24.04148,-9.02227,-15.34159,-20.07578,-33.01030,115.43845
11618.00000,116.18000,0.18814,-7.25529,0.04011,-13.96781,0.07234,-11.40594,-8.23166,-19.46338,-20.57360,-21.19717,-15.20067,-17.38811,-20.04175,-23.44792,-8.49225,-15.68488,-20.75827,-33.01030,120.09784
11619.00000,116.19000,0.15545,-8.08398,0.03452,-14.61929,0.06365,-11.96219,-9.09736,-19.51530,-22.50523,-21.45768,-15.59955,-18.42647,-20.71759,-24.48679,-9.40702,-16.56866,-21.01948,-33.01030,106.47923
11620.00000,116.20000,0.17251,-7.63173,0.03549,-14.49914,0.06499,-11.87168,-8.59724,-19.65254,-21.91739,-21.81703,-15.35920,-17.63356,-20.68919,-24.23094,-8.82072,-16.02888,-21.45366,-33.01030,117.23340
11621.00000,116.21000,0.14570,-8.36542,0.03323,-14.78498,0.06170,-12.09712,-9.52995,-20.86188,-20.68460,-21.67711,-15.80493,-16.80209,-20.61231,-24.52396,-9.75004,-15.94575,-21.37032,-33.01030,105.16786
11622.00000,116.22000,0.15940,-7.97519,0.03402,-14.68290,0.06208,-12.07032,-9.05490,-21.25569,-19.76849,-21.87540,-16.11575,-16.37479,-20.84174,-24.87517,-9.21093,-15.79899,-21.61961,-33.01030,111.53641
11623.00000,116.23000,0.13951,-8.55388,0.02209,-16.55872,0.05037,-12.97864,-9.39892,-22.33663,-21.76709,-22.12749,-18.18997,-18.32612,-21.13042,-24.85154,-9.50363,-17.73147,-21.86046,-33.01030,93.37842
11624.00000,116.24000,0.17523,-7.56388,0.02006,-16.97776,0.05348,-12.71800,-8.15836,-22.78516,-21.92498,-22.28644,-18.66776,-18.68169,-20.89575,-25.03321,-8.24611,-18.33070,-21.94298,-33.01030,100.40734
11625.00000,116.25000,0.16078,-7.93766,0.02178,-16.61868,0.05562,-12.54766,-8.67378,-21.10703,-22.31251,-21.50300,-18.21773,-18.35181,-20.15434,-24.80124,-8.77637,-17.96410,-21.20509,-33.01030,93.00016
11626.00000,116.26000,0.17675,-7.52640,0.01961,-17.07514,0.05435,-12.64783,-8.07515,-22.76106,-22.56719,-22.18370,-19.14497,-18.75683,-20.40078,-26.59368,-8.17068,-18.98351,-21.90537,-33.01030,97.37079
11627.00000,116.27000,0.16304,-7.87695,0.02038,-16.90730,0.05517,-12.58314,-8.49881,-22.30202,-22.73223,-22.29102,-18.85732,-18.89086,-20.60778,-26.35920,-8.59107,-18.63765,-21.93266,-33.01030,94.51060
11628.00000,116.28000,0.18093,-7.42487,0.02224,-16.52870,0.05631,-12.49386,-8.02408,-22.20976,-22.40857,-21.93798,-18.70675,-18.31373,-20.14556,-26.87073,-8.10994,-18.43215,-21.64511,-33.01030,103.92594
11629.00000,116.29000,0.16672,-7.78005,0.02195,-16.58563,0.05448,-12.63736,-8.42854,-22.12588,-22.27829,-22.54097,-18.72516,-18.62685,-20.92751,-26.53913,-8.51501,-18.20180,-22.10572,-33.01030,106.56637
11630.00000,116.30000,0.17326,-7.61300,0.01959,-17.07925,0.05141,-12.88974,-8.17923,-22.61471,-22.82235,-22.46768,-19.32605,-18.61094,-21.04808,-27.10009,-8.24946,-18.86885,-22.00137,-33.01030,106.42806
11631.00000,116.31000,0.14972,-8.24706,0.02053,-16.87554,0.04973,-13.03419,-8.93028,-22.45405,-22.58475,-22.61217,-18.74425,-18.53752,-21.54005,-27.10642,-9.02286,-18.39265,-22.34737,-33.01030,100.94000
11632.00000,116.32000,0.15914,-7.98211,0.02246,-16.48631,0.05148,-12.88378,-8.70393,-23.44465,-21.86083,-22.00172,-18.59026,-17.58039,-20.76602,-26.38844,-8.78658,-18.14082,-21.45697,-33.01030,103.09446
11633.00000,116.33000,0.14240,-8.46500,0.02553,-15.92966,0.05187,-12.85094,-9.37162,-23.01904,-22.01536,-21.59674,-18.19938,-17.25601,-19.95564,-26.53626,-9.48545,-17.87424,-20.99830,-33.01030,106.13033
11634.00000,116.34000,0.15771,-8.02137,0.02979,-15.25983,0.05639,-12.48818,-8.96836,-22.89127,-20.93319,-20.97340,-17.72276,-16.44157,-19.15095,-26.50398,-9.08291,-17.21301,-20.53635,-33.01030,110.88686
11635.00000,116.35000,0.13749,-8.61719,0.03118,-15.06190,0.05716,-12.42907,-9.79159,-22.59339,-21.38626,-20.15631,-17.54247,-16.33552,-18.42126,-25.69180,-9.95590,-17.31193,-19.78410,-33.01030,106.47581
11636.00000,116.36000,0.14814,-8.29327,0.03141,-15.02953,0.05806,-12.36142,-9.37500,-22.37378,-21.38871,-20.26836,-17.47409,-16.45653,-18.54817,-25.84409,-9.53280,-17.25895,-19.83117,-33.01030,108.96601
11637.00000,116.37000,0.12719,-8.95556,0.02942,-15.31407,0.05461,-12.62745,-10.14757,-22.43274,-21.55907,-20.44153,-17.69758,-16.75695,-18.97510,-26.87404,-10.35136,-17.52312,-20.08551,-33.01030,106.05673
11638.00000,116.38000,0.13826,-8.59292,0.02753,-15.60188,0.05245,-12.80290,-9.54926,-22.14362,-22.01771,-21.56590,-17.69338,-17.74511,-20.34819,-27.23608,-9.73503,-17.65167,-21.20165,-33.01030,111.61003
11639.00000,116.39000,0.11736,-9.30490,0.02818,-15.50091,0.05080,-12.94175,-10.52501,-21.95027,-21.85284,-20.84219,-18.08413,-17.44761,-19.72421,-25.72667,-10.76650,-17.84288,-20.35300,-33.01030,105.25489
11640.00000,116.40000,0.12248,-9.11952,0.02978,-15.26036,0.05115,-12.91167,-10.37088,-22.00990,-21.09972,-20.10593,-18.70014,-16.92692,-18.36524,-26.31931,-10.57416,-17.79950,-19.83771,-33.01030,99.44036
11641.00000,116.41000,0.08761,-10.57438,0.02231,-16.51465,0.03923,-14.06387,-11.90404,-25.23502,-22.36124,-20.58894,-20.24289,-17.84569,-19.42242,-26.83120,-12.18290,-19.57640,-20.37335,-33.01030,82.61435
11642.00000,116.42000,0.08476,-10.71789,0.02156,-16.66311,0.03670,-14.35333,-12.07659,-29.38734,-22.30852,-20.39734,-21.20209,-17.68313,-19.13907,-26.94069,-12.28963,-19.93632,-20.26265,-33.01030,77.82825
11643.00000,116.43000,0.07180,-11.43882,0.02077,-16.82491,0.03473,-14.59240,-13.15368,-29.18801,-21.93116,-20.20354,-22.08191,-17.44084,-19.04356,-27.01414,-13.32909,-19.73086,-20.10570,-33.01030,73.37840
11644.00000,116.44000,0.05618,-12.50407,0.02134,-16.70731,0.03082,-15.11099,-14.93923,-28.15848,-21.20752,-20.57789,-22.10514,-17.36492,-19.35249,-27.33100,-15.19605,-19.11547,-20.47893,-33.01030,64.26347
11645.00000,116.45000,0.03331,-14.77405,0.02148,-16.67901,0.02596,-15.85775,-20.43323,-28.85394,-21.25348,-20.51717,-22.07182,-17.23587,-19.31530,-27.78039,-21.21326,-19.05899,-20.43512,-33.01030,38.15155
